time,open,close,high
1617199200,58542.52503314267,58817.0139160844,58817.0139160844
1617195600,58158.53599827368,58542.52503314267,58708.809544975426
1617192000,57835.86524204228,58158.53599827368,58302.521442150726
1617188400,57725.72570749248,57835.86524204228,58097.52833458028
1617184800,57892.75334482143,57725.72570749248,58042.95922709955
1617181200,57916.16027025821,57892.75334482143,58158.122156805635
1617177600,57784.37863975967,57916.16027025821,58226.447774216686
1617174000,59726.453201117525,57784.37863975967,59727.71450189299
1617170400,58717.496656353054,59726.453201117525,59726.453201117525
1617166800,58739.73698926991,58717.496656353054,58739.73698926991
1617163200,58581.39301212702,58739.73698926991,58752.006841747694
1617159600,58681.37366740374,58581.39301212702,58689.33935572617
1617156000,58920.928626849476,58681.37366740374,58920.928626849476
1617152400,58983.07518522617,58920.928626849476,59023.159029947456
1617148800,58776.3844378348,58983.07518522617,59001.38034527203
1617145200,58696.12237952253,58776.3844378348,58776.3844378348
1617141600,58773.33434382427,58696.12237952253,58882.1921048162
1617138000,58675.941391350374,58773.33434382427,58781.15951885384
1617134400,59014.59629586045,58675.941391350374,59062.28225460846
1617130800,58849.7619750301,59014.59629586045,59014.59629586045
1617127200,58719.34827470613,58849.7619750301,59085.16840237467
1617123600,58759.536016042985,58719.34827470613,58837.82003827221
1617120000,58591.2274491737,58759.536016042985,58784.73697710912
1617116400,58873.49342320019,58591.2274491737,58893.3002131174
1617112800,58878.36802766236,58873.49342320019,58967.184038828855
1617109200,59206.86937460219,58878.36802766236,59267.362036538594
1617105600,59241.86818741237,59206.86937460219,59375.21133926995
1617102000,58856.54811899955,59241.86818741237,59242.331948264706
1617098400,58820.320354179654,58856.54811899955,59263.68467573209
1617094800,57932.20632576185,58820.320354179654,58831.30990096931
1617091200,58152.808249216854,57932.20632576185,58160.41514296301
1617087600,58048.00933263442,58152.808249216854,58198.981009667485
1617084000,57603.49131989613,58048.00933263442,58209.21319000897
1617080400,57473.069081905094,57603.49131989613,57629.25565967558
1617076800,57097.88985294432,57473.069081905094,57721.2266197725
1617073200,57198.09559589117,57097.88985294432,57294.44637022221
